is_static,is_enum,uses_variables,call_method,is_interface,is_local_class,is_code_smell
False,False,False,False,True,False,False
False,False,False,False,True,False,False
False,False,True,True,False,False,False
False,False,False,True,False,False,False
False,False,False,True,False,False,False
False,False,True,False,False,False,False
False,False,True,True,False,False,False
False,False,True,False,False,False,False
False,False,True,False,False,False,False
False,False,True,True,False,False,False
False,False,False,True,False,False,False
False,False,True,True,False,False,False
False,False,False,True,False,False,False
False,False,True,True,False,False,False
False,False,True,False,False,False,False
False,False,True,False,False,False,False
False,False,True,True,False,False,False
False,False,False,True,False,False,False
False,False,False,True,False,False,False
False,False,True,True,False,False,False
False,False,False,True,False,False,False
False,False,True,True,False,False,False
False,False,True,True,False,False,False
False,False,False,True,False,False,False
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
False,False,False,False,False,False,True
