is_static,full_name,is_code_smell
False,org.adw.launcher.Launcher$20,true
False,org.adw.launcher.Launcher$21,true
False,org.adw.launcher.AllAppsSlidingView$CheckForTap,true
False,org.adw.launcher.Launcher$22,true
False,org.adw.launcher.Launcher$23,true
False,org.adw.launcher.ColorPickerDialog$ColorPickerView,true
False,org.adw.launcher.DesktopIndicator$SliderIndicator,true
False,org.adw.launcher.LauncherModel$DesktopItemsLoader,true
False,org.adw.launcher.DockBar$1,true
False,org.adw.launcher.CounterReceiver$FilterData,true
False,org.adw.launcher.Launcher$NewGrpTitle,true
False,org.adw.launcher.ActivityPickerActivity$LoadingTask,true
False,org.adw.launcher.ActionButton$ABGestureListener,true
False,org.adw.launcher.LauncherModel$ApplicationsLoader,true
False,org.adw.launcher.MyLauncherSettings$2,true
False,org.adw.launcher.MyLauncherSettings$1,true
False,org.adw.launcher.MyLauncherSettings$4,true
False,org.adw.launcher.MyLauncherSettings$3,true
False,org.adw.launcher.MyLauncherSettings$6,true
False,org.adw.launcher.MyLauncherSettings$5,true
False,org.adw.launcher.MyLauncherSettings$8,true
False,org.adw.launcher.MyLauncherSettings$7,true
False,org.adw.launcher.MyLauncherSettings$9,true
False,org.adw.launcher.NumberPicker$2,true
False,org.adw.launcher.Launcher$RenameFolder,true
False,org.adw.launcher.MyLauncherSettings$ExportPrefsTask,true
False,org.adw.launcher.AllAppsSlidingView$CheckForLongPress,true
False,org.adw.launcher.AllAppsSlidingView$CheckForKeyLongPress,true
False,org.adw.launcher.DesktopIndicator$1,true
False,org.adw.launcher.Launcher$CreateShortcut,true
False,org.adw.launcher.MyLauncherSettings$ImportDatabaseTask,true
False,org.adw.launcher.MyLauncherSettings$ImportPrefsTask,true
False,net.sourceforge.opencamera.Preview.Preview$1FlashVideoTimerTask,true
False,net.sourceforge.opencamera.Preview.CanvasView$1,true
False,net.sourceforge.opencamera.UI.FolderChooserDialog$2,true
False,net.sourceforge.opencamera.UI.FolderChooserDialog$1,true
False,net.sourceforge.opencamera.UI.FolderChooserDialog$4,true
False,net.sourceforge.opencamera.UI.FolderChooserDialog$3,true
False,net.sourceforge.opencamera.MainActivity$4,true
False,net.sourceforge.opencamera.MainActivity$5,true
False,net.sourceforge.opencamera.MainActivity$6,true
False,net.sourceforge.opencamera.MainActivity$7,true
False,net.sourceforge.opencamera.MainActivity$1,true
False,net.sourceforge.opencamera.MainActivity$2,true
False,net.sourceforge.opencamera.MainActivity$3,true
False,net.sourceforge.opencamera.Preview.Preview$ScaleListener,true
False,net.sourceforge.opencamera.MainActivity$8,true
False,net.sourceforge.opencamera.MainActivity$9,true
False,net.sourceforge.opencamera.StorageUtils$1,true
False,net.sourceforge.opencamera.UI.PopupView$ButtonOptionsPopupListener,true
False,net.sourceforge.opencamera.Preview.Preview$10,true
False,net.sourceforge.opencamera.Preview.Preview$12,true
False,net.sourceforge.opencamera.Preview.Preview$11,true
False,net.sourceforge.opencamera.MyPreferenceFragment$7,true
False,net.sourceforge.opencamera.MyPreferenceFragment$5,true
False,net.sourceforge.opencamera.MyPreferenceFragment$6,true
False,net.sourceforge.opencamera.MyPreferenceFragment$3,true
False,net.sourceforge.opencamera.MyPreferenceFragment$4,true
False,net.sourceforge.opencamera.MyPreferenceFragment$1,true
False,net.sourceforge.opencamera.MyPreferenceFragment$2,true
False,net.sourceforge.opencamera.Preview.Preview$1BeepTimerTask,true
False,net.sourceforge.opencamera.UI.FolderChooserDialog$FileWrapper,true
False,net.sourceforge.opencamera.Preview.Preview$7,true
False,net.sourceforge.opencamera.Preview.Preview$6,true
False,net.sourceforge.opencamera.Preview.Preview$9,true
False,net.sourceforge.opencamera.Preview.Preview$8,true
False,net.sourceforge.opencamera.Preview.Preview$1,true
False,net.sourceforge.opencamera.Preview.Preview$3,true
False,net.sourceforge.opencamera.Preview.Preview$2,true
False,net.sourceforge.opencamera.Preview.Preview$5,true
False,net.sourceforge.opencamera.Preview.Preview$4,true
False,net.sourceforge.opencamera.MainActivity$21,true
False,net.sourceforge.opencamera.MainActivity$20,true
False,net.sourceforge.opencamera.Preview.Preview$1TakePictureTimerTask,true
False,net.sourceforge.opencamera.MainActivity$MyGestureDetector,true
False,net.sourceforge.opencamera.MainActivity$10,true
False,net.sourceforge.opencamera.UI.PopupView$ArrayOptionsPopupListener,true
False,net.sourceforge.opencamera.MainActivity$19,true
False,net.sourceforge.opencamera.MainActivity$18,true
False,net.sourceforge.opencamera.MainActivity$17,true
False,net.sourceforge.opencamera.MainActivity$16,true
False,net.sourceforge.opencamera.MainActivity$15,true
False,net.sourceforge.opencamera.MainActivity$14,true
False,net.sourceforge.opencamera.MainActivity$13,true
False,net.sourceforge.opencamera.MainActivity$12,true
False,net.sourceforge.opencamera.MainActivity$11,true
False,net.sourceforge.opencamera.MyApplicationInterface$1,true
False,net.sourceforge.opencamera.MyApplicationInterface$2,true
False,net.sourceforge.opencamera.MyApplicationInterface$3,true
False,net.sourceforge.opencamera.MyApplicationInterface$4,true
False,net.sourceforge.opencamera.Preview.Preview$1RestartVideoTimerTask,true
False,net.sourceforge.opencamera.CameraController.CameraController1$1CameraFaceDetectionListener,true
False,net.sourceforge.opencamera.CameraController.CameraController1$3,true
False,net.sourceforge.opencamera.CameraController.CameraController1$4,true
False,net.sourceforge.opencamera.CameraController.CameraController1$1,true
False,net.sourceforge.opencamera.CameraController.CameraController1$2,true
False,net.sourceforge.opencamera.CameraController.CameraController$SupportedValues,true
False,net.sourceforge.opencamera.StorageUtils$Media,true
False,net.sourceforge.opencamera.CameraController.CameraController2$1MyStateCallback,true
False,net.sourceforge.opencamera.LocationSupplier$MyLocationListener,true
False,net.sourceforge.opencamera.CameraController.CameraController2$2,true
False,net.sourceforge.opencamera.CameraController.CameraController2$3,true
False,net.sourceforge.opencamera.CameraController.CameraController2$1,true
False,net.sourceforge.opencamera.Preview.Preview$DoubleTapListener,true
False,net.sourceforge.opencamera.UI.PopupView$3,true
False,net.sourceforge.opencamera.UI.PopupView$4,true
False,net.sourceforge.opencamera.UI.PopupView$1,true
False,net.sourceforge.opencamera.UI.PopupView$2,true
False,net.sourceforge.opencamera.UI.PopupView$7,true
False,net.sourceforge.opencamera.UI.PopupView$8,true
False,net.sourceforge.opencamera.UI.PopupView$5,true
False,net.sourceforge.opencamera.UI.PopupView$6,true
False,net.sourceforge.opencamera.UI.PopupView$9,true
False,net.sourceforge.opencamera.UI.PopupView$14,true
False,net.sourceforge.opencamera.UI.PopupView$13,true
False,net.sourceforge.opencamera.UI.PopupView$12,true
False,net.sourceforge.opencamera.UI.PopupView$11,true
False,net.sourceforge.opencamera.UI.PopupView$10,true
False,net.sourceforge.opencamera.Preview.Preview$1MyFaceDetectionListener,true
False,net.sourceforge.opencamera.CameraController.CameraController2$2MyStateCallback,true
False,net.sourceforge.opencamera.Preview.Preview$1RotatedTextView,true
False,net.sourceforge.opencamera.CameraController.CameraController2$CameraSettings,true
False,net.sourceforge.opencamera.CameraController.CameraController1$5,true
False,org.hystudio.android.dosbox.DOSBoxSettings$5$1,true
False,org.hystudio.android.dosbox.DemoRenderer$1Callback,true
False,org.hystudio.android.dosbox.GLSurfaceView_SDL$EglHelper,true
False,org.hystudio.android.dosbox.DifferentTouchInput$MultiTouchInput$touchEvent,true
False,org.hystudio.android.dosbox.DOSBoxSettings$6$1,true
False,org.hystudio.android.dosbox.DOSBoxSettings$7$1,true
False,org.hystudio.android.dosbox.Settings$KeyRemapTool$2,true
False,org.hystudio.android.dosbox.Settings$KeyRemapTool$1,true
False,org.hystudio.android.dosbox.MainActivity$1,true
False,org.hystudio.android.dosbox.MainActivity$2,true
False,org.hystudio.android.dosbox.GLSurfaceView_SDL$GLThread,true
False,com.google.android.stardroid.renderer.RendererControllerBase$PointManager$1,true
False,com.google.android.stardroid.renderer.RendererControllerBase$LabelManager$1,true
False,com.google.android.stardroid.layers.AbstractFileBasedLayer$1,true
False,com.google.android.stardroid.touch.GestureInterpreter$1,true
False,com.google.android.stardroid.renderer.RendererControllerBase$1,true
False,com.google.android.stardroid.renderer.RendererControllerBase$3,true
False,com.google.android.stardroid.renderer.RendererControllerBase$2,true
False,com.google.android.stardroid.renderer.RendererControllerBase$9,true
False,com.google.android.stardroid.renderer.RendererControllerBase$8,true
False,com.google.android.stardroid.renderer.RendererControllerBase$5,true
False,com.google.android.stardroid.renderer.RendererControllerBase$4,true
False,com.google.android.stardroid.renderer.RendererControllerBase$7,true
False,com.google.android.stardroid.renderer.RendererControllerBase$6,true
False,com.google.android.stardroid.renderer.RendererControllerBase$LineManager$1,true
False,com.google.android.stardroid.util.StopWatchTreeNode$1,true
False,com.google.android.stardroid.renderer.LabelObjectManager$1,true
False,com.google.android.stardroid.activities.SplashScreenActivity$1,true
False,com.google.android.stardroid.renderer.PointObjectManager$1,true
False,com.google.android.stardroid.activities.ImageDisplayActivity$2,true
False,com.google.android.stardroid.activities.ImageDisplayActivity$1,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$8,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$9,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$4,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$5,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$6,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$7,true
False,com.google.android.stardroid.activities.ImageGalleryActivity$ImageAdapter,true
False,com.google.android.stardroid.control.LocationController$2,true
False,com.google.android.stardroid.control.LocationController$1,true
False,com.google.android.stardroid.renderer.RendererControllerBase$RenderManager$2,true
False,com.google.android.stardroid.renderer.RendererControllerBase$RenderManager$1,true
False,com.google.android.stardroid.renderer.RendererController$1,true
False,com.google.android.stardroid.renderer.RendererController$2,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$1,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$2,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$3,true
False,com.google.android.stardroid.activities.DialogFactory$1,true
False,com.google.android.stardroid.activities.DialogFactory$3,true
False,com.google.android.stardroid.activities.DialogFactory$2,true
False,com.google.android.stardroid.renderer.SkyRenderer$1,true
False,com.google.android.stardroid.activities.DialogFactory$5,true
False,com.google.android.stardroid.activities.DialogFactory$4,true
False,com.google.android.stardroid.activities.DialogFactory$7,true
False,com.google.android.stardroid.activities.DialogFactory$6,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$12,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$11,true
False,com.google.android.stardroid.util.TimingTreeNode$1,true
False,com.google.android.stardroid.activities.DynamicStarMapActivity$10,true
False,com.google.android.stardroid.activities.ImageGalleryActivity$1,true
False,com.google.android.stardroid.activities.DialogFactory$8,true
False,com.google.android.stardroid.renderer.RendererControllerBase$ImageManager$1,true
False,com.google.android.stardroid.touch.Flinger$1PositionUpdater,true
False,com.google.android.stardroid.base.AbstractListenerAdaptor$1,true
False,com.google.android.stardroid.renderer.PointObjectManager$RegionData,true
False,com.google.android.stardroid.activities.EditSettingsActivity$2,true
False,com.google.android.stardroid.activities.EulaActivity$1,true
False,com.google.android.stardroid.activities.EditSettingsActivity$1,true
False,com.google.android.stardroid.renderer.RendererControllerBase$13,true
False,com.google.android.stardroid.renderer.RendererControllerBase$11,true
False,com.google.android.stardroid.renderer.RendererControllerBase$12,true
False,com.google.android.stardroid.renderer.RendererControllerBase$10,true
False,com.google.android.stardroid.views.TimeTravelDialog$1,true
False,com.google.android.stardroid.views.TimeTravelDialog$4,true
False,com.google.android.stardroid.views.TimeTravelDialog$5,true
False,com.google.android.stardroid.views.TimeTravelDialog$2,true
False,com.google.android.stardroid.views.TimeTravelDialog$3,true
False,com.google.android.stardroid.views.TimeTravelDialog$8,true
False,com.google.android.stardroid.views.TimeTravelDialog$9,true
False,com.google.android.stardroid.views.TimeTravelDialog$6,true
False,com.google.android.stardroid.views.TimeTravelDialog$7,true
False,org.tint.ui.views.PhoneUrlBar$1,true
False,org.tint.ui.views.PhoneUrlBar$2,true
False,org.tint.ui.components.CustomWebView$1,true
False,org.tint.ui.views.PhoneUrlBar$7,true
False,org.tint.ui.views.PhoneUrlBar$8,true
False,org.tint.ui.views.PhoneUrlBar$9,true
False,org.tint.ui.views.PhoneUrlBar$3,true
False,org.tint.ui.views.PhoneUrlBar$4,true
False,org.tint.ui.views.PhoneUrlBar$5,true
False,org.tint.ui.views.PhoneUrlBar$6,true
False,org.tint.ui.views.TabsScroller$1,true
False,org.tint.ui.fragments.BookmarksFragment$9,true
False,org.tint.ui.views.TabsScroller$2,true
False,org.tint.ui.fragments.BookmarksFragment$8,true
False,org.tint.ui.fragments.BookmarksFragment$7,true
False,org.tint.ui.fragments.BookmarksFragment$6,true
False,org.tint.ui.fragments.HistoryFragment$HistoryGroupWrapper,true
False,org.tint.ui.fragments.HistoryFragment$HistoryWrapper,true
False,org.tint.ui.fragments.BookmarksFragment$5,true
False,org.tint.ui.fragments.BookmarksFragment$4,true
False,org.tint.ui.fragments.BookmarksFragment$3,true
False,org.tint.tasks.HistoryBookmarksImportTask$Folder,true
False,org.tint.tasks.HistoryBookmarksExportTask$HistoryJSONArray,true
False,org.tint.ui.fragments.BookmarksFragment$NavigationItem,true
False,org.tint.addons.executors.AskUserConfirmationExecutor$1,true
False,org.tint.ui.preferences.AddonsFragment$AddonsAdapter,true
False,org.tint.addons.executors.AskUserConfirmationExecutor$2,true
False,org.tint.addons.executors.AskUserConfirmationExecutor$3,true
False,org.tint.ui.preferences.GeneralPreferencesFragment$2,true
False,org.tint.ui.preferences.GeneralPreferencesFragment$1,true
False,org.tint.ui.preferences.SearchEnginePreference$1,true
False,org.tint.ui.preferences.SearchEnginePreference$2,true
False,org.tint.ui.preferences.SearchEnginePreference$3,true
False,org.tint.tasks.HistoryBookmarksExportTask$FoldersJSONArray,true
False,org.tint.ui.preferences.SslExceptionsFragment$SslExceptionAdapter,true
False,org.tint.ui.managers.PhoneUIManager$10,true
False,org.tint.ui.managers.PhoneUIManager$11,true
False,org.tint.ui.managers.PhoneUIManager$12,true
False,org.tint.ui.managers.PhoneUIManager$13,true
False,org.tint.ui.components.CustomWebChromeClient$5,true
False,org.tint.ui.components.CustomWebChromeClient$6,true
False,org.tint.ui.components.CustomWebChromeClient$3,true
False,org.tint.ui.components.CustomWebChromeClient$4,true
False,org.tint.ui.components.CustomWebChromeClient$1,true
False,org.tint.ui.components.CustomWebChromeClient$2,true
False,org.tint.ui.dialogs.DownloadConfirmDialog$2,true
False,org.tint.ui.preferences.AddonsFragment$2,true
False,org.tint.ui.preferences.AddonsFragment$3,true
False,org.tint.ui.preferences.AddonsFragment$4,true
False,org.tint.ui.dialogs.DownloadConfirmDialog$1,true
False,org.tint.addons.Addon$1,true
False,org.tint.ui.preferences.AddonsFragment$1,true
False,org.tint.model.UrlSuggestionCursorAdapter$1,true
False,org.tint.ui.activities.BookmarksActivity$1,true
False,org.tint.addons.Addon$2,true
False,org.tint.ui.activities.BookmarksActivity$2,true
False,org.tint.ui.activities.BookmarksActivity$3,true
False,org.tint.ui.activities.EditBookmarkActivity$FoldersAdapter,true
False,org.tint.ui.activities.EditBookmarkActivity$2,true
False,org.tint.ui.activities.EditBookmarkActivity$1,true
False,org.tint.ui.activities.EditBookmarkActivity$3,true
False,org.tint.ui.runnables.HideToolbarsRunnable$1,true
False,org.tint.ui.dialogs.GeolocationPermissionsDialog$1,true
False,org.tint.ui.dialogs.GeolocationPermissionsDialog$2,true
False,org.tint.ui.managers.LegacyPhoneUIManager$5,true
False,org.tint.ui.managers.LegacyPhoneUIManager$6,true
False,org.tint.ui.managers.LegacyPhoneUIManager$7,true
False,org.tint.ui.managers.LegacyPhoneUIManager$8,true
False,org.tint.ui.managers.LegacyPhoneUIManager$1,true
False,org.tint.ui.managers.LegacyPhoneUIManager$2,true
False,org.tint.ui.managers.LegacyPhoneUIManager$3,true
False,org.tint.ui.managers.LegacyPhoneUIManager$4,true
False,org.tint.ui.fragments.BookmarksFragment$2,true
False,org.tint.ui.fragments.BookmarksFragment$1,true
False,org.tint.tasks.HistoryBookmarksExportTask$BookmarksJSONArray,true
False,org.tint.addons.executors.AskUserChoiceExecutor$3,true
False,org.tint.ui.views.TabletUrlBar$3,true
False,org.tint.addons.executors.AskUserChoiceExecutor$2,true
False,org.tint.ui.views.TabletUrlBar$4,true
False,org.tint.addons.executors.AskUserChoiceExecutor$1,true
False,org.tint.ui.views.TabletUrlBar$1,true
False,org.tint.ui.views.TabletUrlBar$2,true
False,org.tint.ui.views.TabletUrlBar$7,true
False,org.tint.ui.views.TabletUrlBar$8,true
False,org.tint.ui.views.TabletUrlBar$5,true
False,org.tint.ui.views.TabletUrlBar$6,true
False,org.tint.ui.activities.TintBrowserActivity$2,true
False,org.tint.ui.activities.TintBrowserActivity$3,true
False,org.tint.ui.activities.TintBrowserActivity$1,true
False,org.tint.ui.activities.TintBrowserActivity$6,true
False,org.tint.ui.managers.LegacyPhoneUIManager$9,true
False,org.tint.ui.activities.TintBrowserActivity$4,true
False,org.tint.ui.activities.TintBrowserActivity$5,true
False,org.tint.ui.views.TabletUrlBar$9,true
False,org.tint.ui.preferences.WebsitesSettingsFragment$SiteAdapter,true
False,org.tint.ui.fragments.HistoryFragment$HistoryChildWrapper,true
False,org.tint.addons.executors.AskUserInputExecutor$3,true
False,org.tint.ui.managers.LegacyPhoneUIManager$GestureListener,true
False,org.tint.addons.executors.AskUserInputExecutor$2,true
False,org.tint.addons.executors.AskUserInputExecutor$1,true
False,org.tint.ui.fragments.BookmarksFragment$10,true
False,org.tint.ui.preferences.BaseSpinnerPreference$1,true
False,org.tint.ui.views.PanelLayout$2,true
False,org.tint.ui.views.PanelLayout$1,true
False,org.tint.ui.preferences.AddonDetailsFragment$1,true
False,org.tint.ui.preferences.AddonDetailsFragment$2,true
False,org.tint.ui.managers.PhoneUIManager$1,true
False,org.tint.ui.components.CustomWebViewClient$4,true
False,org.tint.ui.components.CustomWebViewClient$5,true
False,org.tint.ui.components.CustomWebViewClient$6,true
False,org.tint.ui.components.CustomWebViewClient$7,true
False,org.tint.ui.components.CustomWebViewClient$1,true
False,org.tint.ui.components.CustomWebViewClient$2,true
False,org.tint.ui.components.CustomWebViewClient$3,true
False,org.tint.ui.managers.PhoneUIManager$2,true
False,org.tint.ui.managers.PhoneUIManager$3,true
False,org.tint.ui.fragments.StartPageFragment$3,true
False,org.tint.ui.managers.PhoneUIManager$4,true
False,org.tint.ui.managers.ToolbarsAnimator$1,true
False,org.tint.ui.managers.PhoneUIManager$5,true
False,org.tint.ui.fragments.StartPageFragment$1,true
False,org.tint.ui.managers.PhoneUIManager$6,true
False,org.tint.ui.fragments.StartPageFragment$2,true
False,org.tint.ui.managers.PhoneUIManager$7,true
False,org.tint.ui.managers.ToolbarsAnimator$2,true
False,org.tint.ui.managers.PhoneUIManager$8,true
False,org.tint.ui.managers.PhoneUIManager$9,true
False,org.tint.ui.components.CustomWebViewClient$8,true
False,org.tint.ui.preferences.SslExceptionsFragment$1,true
False,org.tint.ui.preferences.SslExceptionsFragment$2,true
False,org.tint.ui.fragments.BookmarksFragment$DeleteFolderRunnable,true
False,org.tint.ui.views.TabletUrlBar$10,true
False,org.tint.ui.views.TabletUrlBar$11,true
False,org.tint.ui.views.PhoneUrlBar$10,true
False,org.tint.ui.views.PhoneUrlBar$11,true
False,org.tint.tasks.SearchUrlTask$1,true
False,org.tint.ui.fragments.HistoryFragment$5,true
False,org.tint.ui.fragments.HistoryFragment$4,true
False,org.tint.model.SearchUrlGroup$1,true
False,org.tint.ui.fragments.HistoryFragment$6,true
False,org.tint.ui.fragments.HistoryFragment$1,true
False,org.tint.ui.managers.LegacyPhoneUIManager$11,true
False,org.tint.ui.managers.LegacyPhoneUIManager$10,true
False,org.tint.ui.fragments.HistoryFragment$3,true
False,org.tint.ui.managers.LegacyPhoneUIManager$13,true
False,org.tint.ui.fragments.HistoryFragment$2,true
False,org.tint.ui.managers.LegacyPhoneUIManager$12,true
False,org.tint.ui.managers.PhoneUIManager$TabAdapter,true
False,org.tint.ui.managers.LegacyPhoneUIManager$14,true
False,org.tint.ui.managers.TabletUIManager$1,true
False,org.tint.ui.managers.TabletUIManager$2,true
False,org.tint.ui.managers.TabletUIManager$3,true
False,org.tint.ui.managers.BaseUIManager$1,true
False,org.tint.ui.managers.BaseUIManager$2,true
False,org.connectbot.TerminalView$AccessibilityEventSender,true
False,org.connectbot.TerminalView$AccessibilityStateTester,true
False,org.connectbot.GeneratePubkeyActivity$KeyGeneratorRunnable,true
False,org.connectbot.ConsoleActivity$TerminalPagerAdapter,true
False,org.connectbot.ColorsActivity$ColorView,true
False,org.connectbot.PubkeyListActivity$PubkeyAdapter,true
False,org.connectbot.ConsoleActivity$KeyRepeater,true
False,org.connectbot.service.TerminalManager$IdleTask,true
False,org.connectbot.HostEditorFragment$HostTextFieldWatcher,true
False,org.connectbot.transport.SSH$HostKeyVerifier,true
False,org.connectbot.AppCompatListActivity$ItemViewHolder,true
False,org.connectbot.TerminalView$AccessibilityStateTester,true
False,org.connectbot.ColorsActivity$ColorsAdapter,true
False,org.connectbot.HostListActivity$HostViewHolder,true
False,org.connectbot.HostListActivity$HostAdapter,true
False,org.connectbot.AppCompatListActivity$ListItemDecoration,true
False,org.connectbot.PubkeyListActivity$PubkeyViewHolder,true
False,org.connectbot.PortForwardListActivity$PortForwardAdapter,true
False,org.connectbot.util.TerminalTextViewOverlay$TextSelectionActionModeCallback,true
False,org.connectbot.service.TerminalManager$TerminalBinder,true
False,org.connectbot.PortForwardListActivity$PortForwardViewHolder,true
False,org.connectbot.TerminalView$AccessibilityEventSender,true
False,com.internalpositioning.find3.find3app.ScanService$BluetoothBroadcastReceiver,true
False,com.internalpositioning.find3.find3app.MainActivity$RemindTask,true
False,net.gsantner.markor.format.markdown.MarkdownTextActions$MarkdownTextActionsImpl,true
False,net.gsantner.markor.activity.MainActivity$SectionsPagerAdapter,true
False,net.gsantner.markor.format.plaintext.PlaintextTextActions$PlaintextTextActionImpl,true
False,net.gsantner.markor.format.todotxt.TodoTxtTextActions$TodoTxtTextActionsImpl,true
False,org.freshrss.easyrss.network.NetworkMgr$SyncThread,true
False,org.freshrss.easyrss.network.AbsDataSyncer$DataSyncerException,true
False,org.freshrss.easyrss.network.ItemContentDataSyncer$FetchingHelper,true
False,org.freshrss.easyrss.network.TagDataSyncer$TagListener,true
False,org.freshrss.easyrss.network.GlobalItemDataSyncer$SyncAllItemsItemListener,true
False,org.freshrss.easyrss.network.NetworkMgr$ItemContentSyncThread,true
False,org.freshrss.easyrss.network.TransactionDataSyncer$SyncingThread,true
False,org.freshrss.easyrss.network.UnreadCountDataSyncer$UnreadCountListener,true
False,org.freshrss.easyrss.network.ItemContentDataSyncer$ItemWrapper,true
False,org.freshrss.easyrss.FeedViewCtrl$FeedListAdapterListener,true
False,org.freshrss.easyrss.HomeViewCtrl$HomeListAdapterListener,true
False,org.freshrss.easyrss.network.NetworkClient$NetworkException,true
False,org.freshrss.easyrss.network.SubscriptionDataSyncer$SyncerSubscriptionListener,true
False,org.freshrss.easyrss.view.TouchImageView$ScaleListener,true
False,org.freshrss.easyrss.network.ItemDataSyncer$ItemListener,true
False,org.freshrss.easyrss.network.ItemContentDataSyncer$FetchingProcess,true
False,org.freshrss.easyrss.account.ReaderAccountMgr$CallbackAuthToken,true
False,ch.abertschi.adfree.view.MainActivity$ScreenSlidePagerAdapter,true
False,com.amaze.filemanager.utils.cloud.CloudStreamServer$HTTPSession,true
False,com.amaze.filemanager.ui.views.Indicator$PendingRevealAnimator,true
False,com.amaze.filemanager.ui.views.Indicator$PendingStartAnimator,true
False,com.amaze.filemanager.ui.views.Indicator$RightwardStartPredicate,true
False,com.amaze.filemanager.ui.views.Indicator$StartPredicate,true
False,com.amaze.filemanager.asynchronous.asynctasks.ssh.PemToKeyPairTask$OpenSshV1PemToKeyPairConverter,true
False,com.amaze.filemanager.asynchronous.asynctasks.ssh.PemToKeyPairTask$PemToKeyPairConverter,true
False,com.amaze.filemanager.ui.views.FastScroller$ScrollListener,true
False,com.amaze.filemanager.asynchronous.services.ExtractService$DoWork,true
False,com.amaze.filemanager.ui.views.Indicator$LeftwardStartPredicate,true
False,com.amaze.filemanager.asynchronous.asynctasks.ssh.PemToKeyPairTask$PuttyPrivateKeyToKeyPairConverter,true
False,com.amaze.filemanager.asynchronous.services.DecryptService$BackgroundTask,true
False,com.amaze.filemanager.ui.dialogs.SmbSearchDialog$ListViewAdapter,true
False,com.amaze.filemanager.ui.views.Indicator$PendingRetreatAnimator,true
False,com.amaze.filemanager.asynchronous.services.EncryptService$BackgroundTask,true
False,com.amaze.filemanager.asynchronous.services.CopyService$DoInBackground,true
False,com.amaze.filemanager.asynchronous.asynctasks.PrepareCopyTask$CopyNode,true
False,com.amaze.filemanager.utils.cloud.CloudStreamServer$Response,true
False,com.amaze.filemanager.utils.SubnetScanner$Task,true
False,com.amaze.filemanager.utils.SmbStreamer.StreamServer$HTTPSession,true
False,com.amaze.filemanager.utils.share.ShareAdapter$ViewHolder,true
False,com.amaze.filemanager.fragments.TabFragment$ScreenSlidePagerAdapter,true
False,com.amaze.filemanager.asynchronous.services.ZipService$CompressAsyncTask,true
False,com.amaze.filemanager.utils.files.GenericCopyUtil$CustomReadableByteChannel,true
False,com.amaze.filemanager.asynchronous.asynctasks.ssh.PemToKeyPairTask$JcaPemToKeyPairConverter,true
False,com.amaze.filemanager.utils.SmbStreamer.StreamServer$Response,true
False,com.amaze.filemanager.asynchronous.asynctasks.ssh.PemToKeyPairTask$OpenSshPemToKeyPairConverter,true
False,net.pmarks.chromadoze.SampleShuffler$PlaybackThread,true
False,net.pmarks.chromadoze.SampleShuffler$AmpWave,true
False,com.liato.bankdroid.api.domain.account.impl.EquityBuilder$BasicEquity,true
False,com.liato.bankdroid.api.domain.account.impl.TransactionAccountBuilder$BasicTransactionAccount,true
False,com.liato.bankdroid.BankEditActivity$DataRetrieverTask,true
False,com.liato.bankdroid.api.domain.account.impl.EquityAccountBuilder$BasicEquityAccount,true
False,com.liato.bankdroid.appwidget.AutoRefreshService$DataRetrieverTask,true
False,com.liato.bankdroid.api.domain.account.impl.TransactionBuilder$BasicTransaction,true
False,com.liato.bankdroid.WebViewActivity$BankWebViewClient,true
False,com.liato.bankdroid.banking.banks.coop.Coop$TransactionParams,true
False,com.liato.bankdroid.liveview.LiveViewService$LiveViewCallback,true
False,com.liato.bankdroid.api.configuration.FieldBuilder$BasicField,true
False,com.liato.bankdroid.api.domain.account.impl.LiabilityAccountBuilder$BasicLiabilityAccount,true
False,com.liato.bankdroid.api.domain.account.impl.PrePaidCardAccountBuilder$BasicPrePaidCardAccount,true
False,com.liato.bankdroid.api.domain.account.impl.CreditCardAccountBuilder$BasicCreditCardAccount,true
False,com.liato.bankdroid.TransactionsActivity$TransactionsAdapter,true
False,com.liato.bankdroid.BankEditActivity$BankSpinnerAdapter,true
False,com.liato.bankdroid.appwidget.BankdroidWidgetProvider$WidgetService$WidgetUpdateTask,true
False,com.shkmishra.lyrically.OnSwipeTouchListener$GestureListener,true
True,org.codehaus.jackson.map.ser.ArraySerializers$StringArraySerializer,false
True,org.codehaus.jackson.map.deser.ArrayDeserializers$ByteDeser,false
True,org.codehaus.jackson.map.deser.StdDeserializer$LongDeserializer,false
True,aarddict.android.DictionariesActivity$3$1,false
True,org.codehaus.jackson.map.util.ObjectBuffer$Node,false
True,aarddict.Volume$FormatException,false
True,org.codehaus.jackson.map.ser.ContainerSerializers$IndexedListSerializer,false
True,org.codehaus.jackson.map.ser.ContainerSerializers$AsArraySerializer,false
True,org.codehaus.jackson.map.deser.ArrayDeserializers$IntDeser,false
